127.0.0.1:59486|2021-12-09T11:28:38.3622341+02:00|0.871500|2021-12-09T11:28:38.3654329+02:00
127.0.0.1:59487|2021-12-09T11:28:38.3950974+02:00|0.871500|2021-12-09T11:28:38.4004687+02:00
127.0.0.1:59475|2021-12-09T11:28:37.8305297+02:00|0.871500|2021-12-09T11:28:38.4274151+02:00
127.0.0.1:59463|2021-12-09T11:28:37.4464033+02:00|0.871500|2021-12-09T11:28:38.4301183+02:00
127.0.0.1:59465|2021-12-09T11:28:37.4693492+02:00|0.871500|2021-12-09T11:28:38.4334800+02:00
127.0.0.1:59480|2021-12-09T11:28:38.1024809+02:00|0.871500|2021-12-09T11:28:38.4362664+02:00
127.0.0.1:59491|2021-12-09T11:30:22.9527272+02:00|0.871500|2021-12-09T11:30:22.9708817+02:00
127.0.0.1:59492|2021-12-09T11:30:22.9595087+02:00|0.871500|2021-12-09T11:30:23.0722201+02:00
127.0.0.1:59497|2021-12-09T11:30:23.1196798+02:00|0.871500|2021-12-09T11:30:23.1228331+02:00
127.0.0.1:59498|2021-12-09T11:30:23.1391788+02:00|0.871500|2021-12-09T11:30:23.1528549+02:00
127.0.0.1:59499|2021-12-09T11:30:23.1832748+02:00|0.871500|2021-12-09T11:30:23.1957664+02:00
127.0.0.1:59500|2021-12-09T11:30:23.2365364+02:00|0.871500|2021-12-09T11:30:23.2473273+02:00
127.0.0.1:59501|2021-12-09T11:30:23.2693904+02:00|0.871500|2021-12-09T11:30:23.2895091+02:00
127.0.0.1:59502|2021-12-09T11:30:23.3584703+02:00|0.871500|2021-12-09T11:30:23.3715863+02:00
127.0.0.1:59503|2021-12-09T11:30:23.4144025+02:00|0.871500|2021-12-09T11:30:23.4218007+02:00
127.0.0.1:59504|2021-12-09T11:30:23.4711961+02:00|0.871500|2021-12-09T11:30:23.4847926+02:00
127.0.0.1:59505|2021-12-09T11:30:23.5147390+02:00|0.871500|2021-12-09T11:30:23.5170147+02:00
127.0.0.1:59506|2021-12-09T11:30:23.5474032+02:00|0.871500|2021-12-09T11:30:23.5503990+02:00
127.0.0.1:59507|2021-12-09T11:30:23.5802398+02:00|0.871500|2021-12-09T11:30:23.5842860+02:00
127.0.0.1:59508|2021-12-09T11:30:23.6508699+02:00|0.871500|2021-12-09T11:30:23.6557261+02:00
127.0.0.1:59509|2021-12-09T11:30:23.6828787+02:00|0.871500|2021-12-09T11:30:23.6865524+02:00
127.0.0.1:59510|2021-12-09T11:30:23.7158910+02:00|0.871500|2021-12-09T11:30:23.7203655+02:00
127.0.0.1:59511|2021-12-09T11:30:23.7545426+02:00|0.871500|2021-12-09T11:30:23.7654125+02:00
127.0.0.1:59512|2021-12-09T11:30:23.7935969+02:00|0.871500|2021-12-09T11:30:23.7980818+02:00
127.0.0.1:59513|2021-12-09T11:30:23.8325134+02:00|0.871500|2021-12-09T11:30:23.8479278+02:00
127.0.0.1:59514|2021-12-09T11:30:23.8744338+02:00|0.871500|2021-12-09T11:30:23.8883961+02:00
127.0.0.1:59495|2021-12-09T11:30:23.0618288+02:00|0.871500|2021-12-09T11:30:23.9278052+02:00
127.0.0.1:59496|2021-12-09T11:30:23.0936001+02:00|0.871500|2021-12-09T11:30:23.9307624+02:00
127.0.0.1:59494|2021-12-09T11:30:23.0303972+02:00|0.871500|2021-12-09T11:30:23.9359854+02:00
127.0.0.1:59489|2021-12-09T11:30:22.9252385+02:00|0.871500|2021-12-09T11:30:23.9375339+02:00
127.0.0.1:59520|2021-12-09T11:31:52.8419545+02:00|0.871500|2021-12-09T11:31:52.8511996+02:00
127.0.0.1:59521|2021-12-09T11:31:52.8837344+02:00|0.871500|2021-12-09T11:31:52.8862696+02:00
127.0.0.1:59522|2021-12-09T11:31:52.9178404+02:00|0.871500|2021-12-09T11:31:52.9212398+02:00
127.0.0.1:59523|2021-12-09T11:31:52.9482366+02:00|0.871500|2021-12-09T11:31:52.9619641+02:00
127.0.0.1:59518|2021-12-09T11:31:52.8173403+02:00|0.871500|2021-12-09T11:31:52.9919270+02:00
127.0.0.1:59525|2021-12-09T11:31:53.0287898+02:00|0.871500|2021-12-09T11:31:53.0350009+02:00
127.0.0.1:59526|2021-12-09T11:31:53.0593339+02:00|0.871500|2021-12-09T11:31:53.0661064+02:00
127.0.0.1:59527|2021-12-09T11:31:53.0989876+02:00|0.871500|2021-12-09T11:31:53.1182070+02:00
127.0.0.1:59528|2021-12-09T11:31:53.1603206+02:00|0.871500|2021-12-09T11:31:53.1720737+02:00
127.0.0.1:59529|2021-12-09T11:31:53.2978532+02:00|0.871500|2021-12-09T11:31:53.3115645+02:00
127.0.0.1:59530|2021-12-09T11:31:53.4275790+02:00|0.871500|2021-12-09T11:31:53.4429092+02:00
127.0.0.1:59517|2021-12-09T11:31:52.8065991+02:00|0.871500|2021-12-09T11:31:53.5066391+02:00
127.0.0.1:59531|2021-12-09T11:31:53.5606439+02:00|0.871500|2021-12-09T11:31:53.5671279+02:00
127.0.0.1:59532|2021-12-09T11:31:53.6685701+02:00|0.871500|2021-12-09T11:31:53.7494834+02:00
127.0.0.1:59534|2021-12-09T11:31:53.8621640+02:00|0.871500|2021-12-09T11:31:53.8937874+02:00
127.0.0.1:59535|2021-12-09T11:31:53.9469507+02:00|0.871500|2021-12-09T11:31:53.9519324+02:00
127.0.0.1:59536|2021-12-09T11:31:53.9891450+02:00|0.871500|2021-12-09T11:31:53.9927474+02:00
127.0.0.1:59519|2021-12-09T11:31:52.8212139+02:00|0.871500|2021-12-09T11:31:54.0301084+02:00
127.0.0.1:59516|2021-12-09T11:31:52.8005885+02:00|0.871500|2021-12-09T11:31:54.0395026+02:00
127.0.0.1:59524|2021-12-09T11:31:53.0149492+02:00|0.871500|2021-12-09T11:31:54.0413432+02:00
127.0.0.1:59533|2021-12-09T11:31:53.8107805+02:00|0.871500|2021-12-09T11:31:54.0501479+02:00
127.0.0.1:59542|2021-12-09T11:32:13.5228555+02:00|0.871500|2021-12-09T11:32:13.5269933+02:00
127.0.0.1:59543|2021-12-09T11:32:13.5321440+02:00|0.871500|2021-12-09T11:32:13.5361085+02:00
127.0.0.1:59544|2021-12-09T11:32:13.5754045+02:00|0.871500|2021-12-09T11:32:13.5769583+02:00
127.0.0.1:59545|2021-12-09T11:32:13.5896083+02:00|0.871500|2021-12-09T11:32:13.5916350+02:00
127.0.0.1:59546|2021-12-09T11:32:13.6311724+02:00|0.871500|2021-12-09T11:32:13.6367235+02:00
127.0.0.1:59547|2021-12-09T11:32:13.6602779+02:00|0.871500|2021-12-09T11:32:13.6663583+02:00
127.0.0.1:59548|2021-12-09T11:32:13.7251235+02:00|0.871500|2021-12-09T11:32:13.7516093+02:00
127.0.0.1:59549|2021-12-09T11:32:13.7761081+02:00|0.871500|2021-12-09T11:32:13.7966927+02:00
127.0.0.1:59550|2021-12-09T11:32:13.8471547+02:00|0.871500|2021-12-09T11:32:13.8641520+02:00
127.0.0.1:59541|2021-12-09T11:32:13.5182899+02:00|0.871500|2021-12-09T11:32:13.8866431+02:00
127.0.0.1:59540|2021-12-09T11:32:13.5139057+02:00|0.871500|2021-12-09T11:32:13.9069467+02:00
127.0.0.1:59553|2021-12-09T11:32:14.0227870+02:00|0.871500|2021-12-09T11:32:14.0286487+02:00
127.0.0.1:59539|2021-12-09T11:32:13.5091454+02:00|0.871500|2021-12-09T11:32:14.0749238+02:00
127.0.0.1:59552|2021-12-09T11:32:13.9834361+02:00|0.871500|2021-12-09T11:32:14.1761743+02:00
127.0.0.1:59551|2021-12-09T11:32:13.9663027+02:00|0.871500|2021-12-09T11:32:14.2181725+02:00
127.0.0.1:59556|2021-12-09T11:32:14.2882447+02:00|0.871500|2021-12-09T11:32:14.2935661+02:00
127.0.0.1:59558|2021-12-09T11:32:14.3437353+02:00|0.871500|2021-12-09T11:32:14.3496346+02:00
127.0.0.1:59555|2021-12-09T11:32:14.2433008+02:00|0.871500|2021-12-09T11:32:14.3990219+02:00
127.0.0.1:59554|2021-12-09T11:32:14.1159869+02:00|0.871500|2021-12-09T11:32:14.4665680+02:00
127.0.0.1:59557|2021-12-09T11:32:14.3231833+02:00|0.871500|2021-12-09T11:32:14.4733774+02:00
127.0.0.1:59559|2021-12-09T11:32:14.4265565+02:00|0.871500|2021-12-09T11:32:14.4790562+02:00
127.0.0.1:59537|2021-12-09T11:32:13.4873709+02:00|0.871500|2021-12-09T11:32:14.4848591+02:00
127.0.0.1:59563|2021-12-09T11:34:47.5531138+02:00|0.871500|2021-12-09T11:34:47.5564505+02:00
127.0.0.1:59565|2021-12-09T11:34:47.5625265+02:00|0.871500|2021-12-09T11:34:47.5659294+02:00
127.0.0.1:59567|2021-12-09T11:34:47.5836008+02:00|0.871500|2021-12-09T11:34:47.5850237+02:00
127.0.0.1:59568|2021-12-09T11:34:47.5957676+02:00|0.871500|2021-12-09T11:34:47.5979838+02:00
127.0.0.1:59569|2021-12-09T11:34:47.6549296+02:00|0.871500|2021-12-09T11:34:47.6571580+02:00
127.0.0.1:59566|2021-12-09T11:34:47.5741207+02:00|0.871500|2021-12-09T11:34:47.6738462+02:00
127.0.0.1:59562|2021-12-09T11:34:47.5485238+02:00|0.871500|2021-12-09T11:34:47.7032221+02:00
127.0.0.1:59571|2021-12-09T11:34:47.7726468+02:00|0.871500|2021-12-09T11:34:47.7959124+02:00
127.0.0.1:59570|2021-12-09T11:34:47.7470154+02:00|0.871500|2021-12-09T11:34:47.8837582+02:00
127.0.0.1:59573|2021-12-09T11:34:47.9144326+02:00|0.871500|2021-12-09T11:34:47.9198065+02:00
127.0.0.1:59574|2021-12-09T11:34:47.9988983+02:00|0.871500|2021-12-09T11:34:48.0344865+02:00
127.0.0.1:59576|2021-12-09T11:34:48.1051630+02:00|0.871500|2021-12-09T11:34:48.1247667+02:00
127.0.0.1:59577|2021-12-09T11:34:48.1509260+02:00|0.871500|2021-12-09T11:34:48.1575871+02:00
127.0.0.1:59578|2021-12-09T11:34:48.2222648+02:00|0.871500|2021-12-09T11:34:48.2322202+02:00
127.0.0.1:59579|2021-12-09T11:34:48.2616736+02:00|0.871500|2021-12-09T11:34:48.2904776+02:00
127.0.0.1:59580|2021-12-09T11:34:48.3528063+02:00|0.871500|2021-12-09T11:34:48.3708084+02:00
127.0.0.1:59572|2021-12-09T11:34:47.8207441+02:00|0.871500|2021-12-09T11:34:48.3997408+02:00
127.0.0.1:59581|2021-12-09T11:34:48.4413864+02:00|0.871500|2021-12-09T11:34:48.4525917+02:00
127.0.0.1:59560|2021-12-09T11:34:47.5267390+02:00|0.871500|2021-12-09T11:34:48.5406103+02:00
127.0.0.1:59564|2021-12-09T11:34:47.5576199+02:00|0.871500|2021-12-09T11:34:48.5469371+02:00
127.0.0.1:59575|2021-12-09T11:34:48.0649860+02:00|0.871500|2021-12-09T11:34:48.5490669+02:00
127.0.0.1:59593|2021-12-09T11:35:42.0342553+02:00|0.871500|2021-12-09T11:35:42.0375976+02:00
127.0.0.1:59594|2021-12-09T11:35:42.0417809+02:00|0.871500|2021-12-09T11:35:42.0446658+02:00
127.0.0.1:59595|2021-12-09T11:35:42.0568241+02:00|0.871500|2021-12-09T11:35:42.0587533+02:00
127.0.0.1:59596|2021-12-09T11:35:42.0877424+02:00|0.871500|2021-12-09T11:35:42.0897192+02:00
127.0.0.1:59597|2021-12-09T11:35:42.1044953+02:00|0.871500|2021-12-09T11:35:42.1088066+02:00
127.0.0.1:59598|2021-12-09T11:35:42.1415205+02:00|0.871500|2021-12-09T11:35:42.1443227+02:00
127.0.0.1:59599|2021-12-09T11:35:42.1826437+02:00|0.871500|2021-12-09T11:35:42.1889785+02:00
127.0.0.1:59592|2021-12-09T11:35:42.0263343+02:00|0.871500|2021-12-09T11:35:42.2406616+02:00
127.0.0.1:59600|2021-12-09T11:35:42.2701358+02:00|0.871500|2021-12-09T11:35:42.2746993+02:00
127.0.0.1:59590|2021-12-09T11:35:42.0136849+02:00|0.871500|2021-12-09T11:35:42.2893137+02:00
127.0.0.1:59591|2021-12-09T11:35:42.0180221+02:00|0.871500|2021-12-09T11:35:42.3100199+02:00
127.0.0.1:59604|2021-12-09T11:35:42.4531787+02:00|0.871500|2021-12-09T11:35:42.4664293+02:00
127.0.0.1:59605|2021-12-09T11:35:42.4964132+02:00|0.871500|2021-12-09T11:35:42.5047650+02:00
127.0.0.1:59606|2021-12-09T11:35:42.5409716+02:00|0.871500|2021-12-09T11:35:42.5496941+02:00
127.0.0.1:59607|2021-12-09T11:35:42.6152381+02:00|0.871500|2021-12-09T11:35:42.6269697+02:00
127.0.0.1:59608|2021-12-09T11:35:42.6463962+02:00|0.871500|2021-12-09T11:35:42.6527977+02:00
127.0.0.1:59609|2021-12-09T11:35:42.7078331+02:00|0.871500|2021-12-09T11:35:42.7121464+02:00
127.0.0.1:59610|2021-12-09T11:35:42.7544965+02:00|0.871500|2021-12-09T11:35:42.7691802+02:00
127.0.0.1:59601|2021-12-09T11:35:42.3506617+02:00|0.871500|2021-12-09T11:35:42.7915077+02:00
127.0.0.1:59612|2021-12-09T11:35:42.8622851+02:00|0.871500|2021-12-09T11:35:42.8807596+02:00
127.0.0.1:59611|2021-12-09T11:35:42.8401756+02:00|0.871500|2021-12-09T11:35:42.8980551+02:00
127.0.0.1:59603|2021-12-09T11:35:42.4320476+02:00|0.871500|2021-12-09T11:35:42.8997769+02:00
127.0.0.1:59602|2021-12-09T11:35:42.4024455+02:00|0.871500|2021-12-09T11:35:42.9056776+02:00
127.0.0.1:59588|2021-12-09T11:35:41.9985441+02:00|0.871500|2021-12-09T11:35:42.9065953+02:00
